#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 23 12 28 999 99.0 99.0  0.78  9.09  7.52 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 12 58 999 99.0 99.0  0.78  9.88  7.54 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 13 28 999 99.0 99.0  0.78 10.53  7.56 287 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 13 58 999 99.0 99.0  0.76 10.53  7.39 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 14 28 999 99.0 99.0  0.78 10.53  7.55 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 14 58 999 99.0 99.0  0.73  9.09  7.40 285 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 15 28 999 99.0 99.0  0.73  9.88  7.41 287 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 23 15 58 999 99.0 99.0  0.82 10.53  7.78 289 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 23 16 28 999 99.0 99.0  0.79  9.88  7.57 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 16 58 999 99.0 99.0  0.75  8.33  7.37 285 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 23 17 28 999 99.0 99.0  0.67  9.09  6.96 287 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 23 17 58 999 99.0 99.0  0.68  9.88  6.96 285 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 23 18 28 999 99.0 99.0  0.71  9.09  7.13 285 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 23 18 58 999 99.0 99.0  0.66 10.53  7.12 287 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 23 19 28 999 99.0 99.0  0.66 10.53  6.97 281 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 23 19 58 999 99.0 99.0  0.74 10.53  7.32 288 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 23 20 28 999 99.0 99.0  0.68  9.88  7.13 287 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 23 20 58 999 99.0 99.0  0.65  9.09  7.04 285 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 23 21 28 999 99.0 99.0  0.75 10.53  6.09 288 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 23 21 58 999 99.0 99.0  0.68 10.53  4.97 287 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 23 22 28 999 99.0 99.0  0.76  9.88  4.80 288 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 23 22 58 999 99.0 99.0  0.75  9.09  4.97 284 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 23 23 28 999 99.0 99.0  0.70  9.88  4.79 288 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 23 23 58 999 99.0 99.0  0.65  9.09  4.72 285 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 24 00 28 999 99.0 99.0  0.68  9.88  4.96 288 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 24 00 58 999 99.0 99.0  0.67  9.09  4.83 281 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 24 01 28 999 99.0 99.0  0.65  9.88  4.94 284 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 24 01 58 999 99.0 99.0  0.64 10.53  4.61 287 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 24 02 28 999 99.0 99.0  0.67  9.09  4.56 285 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 02 58 999 99.0 99.0  0.69  7.14  4.84 278 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 03 28 999 99.0 99.0  0.64  9.09  4.62 284 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 03 58 999 99.0 99.0  0.66  9.88  4.99 285 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 04 28 999 99.0 99.0  0.61  9.88  4.72 285 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 04 58 999 99.0 99.0  0.63  9.88  5.20 287 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 05 28 999 99.0 99.0  0.60  9.09  5.31 287 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 05 58 999 99.0 99.0  0.61  9.09  5.30 292 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 06 28 999 99.0 99.0  0.68  8.33  5.81 291 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 06 58 999 99.0 99.0  0.62  9.88  5.63 292 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 07 28 999 99.0 99.0  0.65  8.33  5.79 289 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 07 58 999 99.0 99.0  0.61  9.09  5.46 287 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 08 28 999 99.0 99.0  0.62  9.09  5.46 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 08 58 999 99.0 99.0  0.60  9.88  5.55 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 09 28 999 99.0 99.0  0.58  8.33  5.58 289 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 09 58 999 99.0 99.0  0.54  9.09  5.65 289 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 10 28 999 99.0 99.0  0.56  9.09  5.56 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 10 58 999 99.0 99.0  0.58  9.09  5.77 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 11 28 999 99.0 99.0  0.62  7.69  5.93 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 11 58 999 99.0 99.0  0.54  7.69  5.73 288 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 12 28 999 99.0 99.0  0.55  8.33  5.72 292 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 12 58 999 99.0 99.0  0.54  8.33  5.49 289 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 13 28 999 99.0 99.0  0.55  9.09  5.76 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 13 58 999 99.0 99.0  0.53  6.67  5.54 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 14 28 999 99.0 99.0  0.50  9.88  5.65 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 14 58 999 99.0 99.0  0.50  7.69  6.00 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 15 28 999 99.0 99.0  0.52 16.67  6.05 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 15 58 999 99.0 99.0  0.51  8.33  5.88 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 16 28 999 99.0 99.0  0.52  9.88  6.11 287 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 16 58 999 99.0 99.0  0.50 14.29  5.93 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 17 28 999 99.0 99.0  0.51 15.38  6.09 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 17 58 999 99.0 99.0  0.49 15.38  6.17 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 24 18 28 999 99.0 99.0  0.51 15.38  6.33 294 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 18 58 999 99.0 99.0  0.50 15.38  6.27 289 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 24 19 28 999 99.0 99.0  0.50 16.67  6.08 294 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 24 19 58 999 99.0 99.0  0.52 13.33  6.56 291 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 24 20 28 999 99.0 99.0  0.55 13.33  6.86 289 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 24 20 58 999 99.0 99.0  0.52 15.38  6.62 294 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 24 21 28 999 99.0 99.0  0.54 15.38  6.84 296 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 24 21 58 999 99.0 99.0  0.55 12.50  6.78 294 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 24 22 28 999 99.0 99.0  0.52 13.33  6.46 292 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 24 22 58 999 99.0 99.0  0.57 15.38  6.95 294 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 24 23 28 999 99.0 99.0  0.57 13.33  6.55 292 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 24 23 58 999 99.0 99.0  0.58 12.50  6.80 296 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 25 00 28 999 99.0 99.0  0.64 15.38  6.99 298 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 25 00 58 999 99.0 99.0  0.59 12.50  6.69 291 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 25 01 28 999 99.0 99.0  0.60 15.38  6.98 296 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 25 01 58 999 99.0 99.0  0.69 15.38  7.44 296 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 25 02 28 999 99.0 99.0  0.66  7.14  6.66 285 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 25 02 58 999 99.0 99.0  0.69 15.38  7.42 298 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 25 03 28 999 99.0 99.0  0.66 15.38  7.01 296 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 25 03 58 999 99.0 99.0  0.68 14.29  7.37 295 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 04 28 999 99.0 99.0  0.67 14.29  7.13 295 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 04 58 999 99.0 99.0  0.67 14.29  7.55 296 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 05 28 999 99.0 99.0  0.66 13.33  7.87 295 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 05 58 999 99.0 99.0  0.69 14.29  7.91 298 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 06 28 999 99.0 99.0  0.64 13.33  7.45 289 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 06 58 999 99.0 99.0  0.69 14.29  7.87 294 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 25 07 28 999 99.0 99.0  0.71 12.50  8.42 294 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 25 07 58 999 99.0 99.0  0.68 13.33  8.22 292 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 25 08 28 999 99.0 99.0  0.67 13.33  8.28 289 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 25 08 58 999 99.0 99.0  0.67 13.33  7.98 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 09 28 999 99.0 99.0  0.61 13.33  7.83 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 09 58 999 99.0 99.0  0.60 14.29  8.03 298 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 10 28 999 99.0 99.0  0.60 13.33  8.05 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 10 58 999 99.0 99.0  0.58 13.33  8.19 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 11 28 999 99.0 99.0  0.52 11.76  7.72 289 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 11 58 999 99.0 99.0  0.55 12.50  7.83 292 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 12 28 999 99.0 99.0  0.52 13.33  8.07 292 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 12 58 999 99.0 99.0  0.54 13.33  8.27 291 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 13 28 999 99.0 99.0  0.49 13.33  7.60 289 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 13 58 999 99.0 99.0  0.52 12.50  7.72 292 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 14 28 999 99.0 99.0  0.52 13.33  7.85 289 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 14 58 999 99.0 99.0  0.52 12.50  8.03 295 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 15 28 999 99.0 99.0  0.54 13.33  7.86 296 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 15 58 999 99.0 99.0  0.56 12.50  8.09 294 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 16 28 999 99.0 99.0  0.57 13.33  7.95 295 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 25 16 58 999 99.0 99.0  0.57 12.50  8.13 289 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 25 17 28 999 99.0 99.0  0.57 13.33  7.82 294 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 17 58 999 99.0 99.0  0.58 12.50  7.94 296 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 25 18 28 999 99.0 99.0  0.56 12.50  7.75 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 25 18 58 999 99.0 99.0  0.56 12.50  7.48 294 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 25 19 28 999 99.0 99.0  0.53 12.50  7.46 295 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 19 58 999 99.0 99.0  0.52 12.50  7.45 292 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 25 20 28 999 99.0 99.0  0.55 12.50  7.89 294 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 25 20 58 999 99.0 99.0  0.56 11.76  7.86 289 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 25 21 28 999 99.0 99.0  0.53 11.11  7.76 287 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 25 21 58 999 99.0 99.0  0.51 11.11  7.59 287 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 25 22 28 999 99.0 99.0  0.48 11.76  7.54 288 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 25 22 58 999 99.0 99.0  0.46 11.76  7.74 289 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 25 23 28 999 99.0 99.0  0.50 12.50  8.09 289 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 25 23 58 999 99.0 99.0  0.48 11.76  7.42 288 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 26 00 28 999 99.0 99.0  0.49 11.11  7.78 288 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 26 00 58 999 99.0 99.0  0.44 11.76  7.27 289 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 26 01 28 999 99.0 99.0  0.48 12.50  7.42 291 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 26 01 58 999 99.0 99.0  0.49  9.88  7.47 284 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 26 02 28 999 99.0 99.0  0.50 12.50  6.94 287 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 26 02 58 999 99.0 99.0  0.43 12.50  6.70 294 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 26 03 28 999 99.0 99.0  0.47 11.11  7.27 291 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 26 03 58 999 99.0 99.0  0.51 12.50  7.58 296 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 26 04 28 999 99.0 99.0  0.56 12.50  7.59 292 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 26 04 58 999 99.0 99.0  0.55 12.50  7.67 295 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 26 05 28 999 99.0 99.0  0.52 13.33  7.17 289 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 26 05 58 999 99.0 99.0  0.52 12.50  7.23 288 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 06 28 999 99.0 99.0  0.53 12.50  6.86 294 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 06 58 999 99.0 99.0  0.52 12.50  6.87 288 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 07 28 999 99.0 99.0  0.56 11.76  7.08 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 07 58 999 99.0 99.0  0.56 11.76  6.75 287 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 08 28 999 99.0 99.0  0.54 11.11  6.41 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 08 58 999 99.0 99.0  0.55 12.50  6.60 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 09 28 999 99.0 99.0  0.58 11.76  6.33 287 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 09 58 999 99.0 99.0  0.54 12.50  6.41 289 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 10 28 999 99.0 99.0  0.57 11.76  6.40 285 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 10 58 999 99.0 99.0  0.55  7.69  6.18 281 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 11 28 999 99.0 99.0  0.58 12.50  6.57 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 11 58 999 99.0 99.0  0.57 12.50  6.52 287 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 12 28 999 99.0 99.0  0.60 11.76  6.77 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 12 58 999 99.0 99.0  0.61 12.50  6.99 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 13 28 999 99.0 99.0  0.57 12.50  6.92 294 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 13 58 999 99.0 99.0  0.56 16.67  6.99 295 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 14 28 999 99.0 99.0  0.54 11.11  7.17 289 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 14 58 999 99.0 99.0  0.54 12.50  7.30 291 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 15 28 999 99.0 99.0  0.55 11.11  7.59 291 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 15 58 999 99.0 99.0  0.53 16.67  7.64 299 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 16 28 999 99.0 99.0  0.56 12.50  7.77 295 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 16 58 999 99.0 99.0  0.56 11.76  7.69 284 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 17 28 999 99.0 99.0  0.54 11.76  7.45 287 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 26 17 58 999 99.0 99.0  0.58 11.76  7.77 288 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 26 18 28 999 99.0 99.0  0.55 15.38  7.39 295 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 18 58 999 99.0 99.0  0.58 10.53  7.48 289 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 26 19 28 999 99.0 99.0  0.58 16.67  7.29 294 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 26 19 58 999 99.0 99.0  0.63 15.38  7.34 295 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 20 28 999 99.0 99.0  0.59 11.11  7.50 289 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 26 20 58 999 99.0 99.0  0.61 11.76  7.31 296 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 26 21 28 999 99.0 99.0  0.61 12.50  7.21 295 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 26 21 58 999 99.0 99.0  0.58 15.38  6.50 291 9999.0 999.0  15.9 999.0 99.0 99.00
2019 01 26 22 28 999 99.0 99.0  0.68 15.38  7.23 296 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 26 22 58 999 99.0 99.0  0.61 14.29  6.02 298 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 26 23 28 999 99.0 99.0  0.55 15.38  5.33 298 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 26 23 58 999 99.0 99.0  0.51 16.67  5.45 298 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 00 28 999 99.0 99.0  0.55 15.38  6.22 299 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 00 58 999 99.0 99.0  0.54 14.29  6.36 295 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 01 28 999 99.0 99.0  0.58 15.38  7.32 295 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 27 01 58 999 99.0 99.0  0.58 15.38  6.96 295 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 27 02 28 999 99.0 99.0  0.58 15.38  7.18 292 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 27 02 58 999 99.0 99.0  0.57 15.38  7.13 292 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 27 03 28 999 99.0 99.0  0.53 14.29  6.91 298 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 03 58 999 99.0 99.0  0.55 13.33  7.25 291 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 04 28 999 99.0 99.0  0.55 14.29  7.17 296 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 04 58 999 99.0 99.0  0.55 15.38  7.16 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 05 28 999 99.0 99.0  0.57 13.33  7.71 295 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 05 58 999 99.0 99.0  0.55 14.29  7.73 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 06 28 999 99.0 99.0  0.55 14.29  7.57 295 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 06 58 999 99.0 99.0  0.55 15.38  7.79 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 07 28 999 99.0 99.0  0.54 14.29  7.53 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 07 58 999 99.0 99.0  0.56 14.29  8.37 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 08 28 999 99.0 99.0  0.58 13.33  8.35 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 08 58 999 99.0 99.0  0.56 15.38  8.33 301 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 09 28 999 99.0 99.0  0.51 14.29  7.53 299 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 09 58 999 99.0 99.0  0.57 12.50  8.27 294 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 10 28 999 99.0 99.0  0.56 12.50  8.39 296 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 10 58 999 99.0 99.0  0.52 14.29  8.12 301 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 27 11 28 999 99.0 99.0  0.51 11.11  8.15 294 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 11 58 999 99.0 99.0  0.53 13.33  8.31 289 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 12 28 999 99.0 99.0  0.58 15.38  9.23 296 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 12 58 999 99.0 99.0  0.54 14.29  8.69 294 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 27 13 28 999 99.0 99.0  0.56 15.38  9.01 296 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 27 13 58 999 99.0 99.0  0.57 11.76  9.06 292 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 27 14 28 999 99.0 99.0  0.52 14.29  8.39 296 9999.0 999.0  15.2 999.0 99.0 99.00
2019 01 27 14 58 999 99.0 99.0  0.54 13.33  8.91 296 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 15 28 999 99.0 99.0  0.49 15.38  8.43 295 9999.0 999.0  15.3 999.0 99.0 99.00
2019 01 27 15 58 999 99.0 99.0  0.51 14.29  8.79 292 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 16 28 999 99.0 99.0  0.50 11.11  8.66 294 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 16 58 999 99.0 99.0  0.55 15.38  9.29 295 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 17 28 999 99.0 99.0  0.49 14.29  8.54 296 9999.0 999.0  15.4 999.0 99.0 99.00
2019 01 27 17 58 999 99.0 99.0  0.52 15.38  9.13 296 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 18 28 999 99.0 99.0  0.55 14.29  9.44 291 9999.0 999.0  15.6 999.0 99.0 99.00
2019 01 27 18 58 999 99.0 99.0  0.50 14.29  8.97 298 9999.0 999.0  15.5 999.0 99.0 99.00
2019 01 27 19 28 999 99.0 99.0  0.52 12.50  8.93 291 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 27 19 58 999 99.0 99.0  0.49 12.50  8.47 289 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 27 20 28 999 99.0 99.0  0.48 13.33  8.47 292 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 27 20 58 999 99.0 99.0  0.44 14.29  8.33 294 9999.0 999.0  16.8 999.0 99.0 99.00
2019 01 27 21 28 999 99.0 99.0  0.46 11.76  8.58 288 9999.0 999.0  17.2 999.0 99.0 99.00
2019 01 27 21 58 999 99.0 99.0  0.43 12.50  8.10 289 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 27 22 28 999 99.0 99.0  0.49 13.33  8.68 294 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 27 22 58 999 99.0 99.0  0.46 13.33  8.66 292 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 27 23 28 999 99.0 99.0  0.42 12.50  8.14 292 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 27 23 58 999 99.0 99.0  0.43 13.33  8.50 292 9999.0 999.0  16.5 999.0 99.0 99.00
2019 01 28 00 28 999 99.0 99.0  0.39 13.33  8.21 291 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 28 00 58 999 99.0 99.0  0.43 13.33  8.02 294 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 28 01 28 999 99.0 99.0  0.42 13.33  8.26 292 9999.0 999.0  16.4 999.0 99.0 99.00
2019 01 28 01 58 999 99.0 99.0  0.41 13.33  8.29 292 9999.0 999.0  16.3 999.0 99.0 99.00
2019 01 28 02 28 999 99.0 99.0  0.40 14.29  7.95 295 9999.0 999.0  16.2 999.0 99.0 99.00
2019 01 28 02 58 999 99.0 99.0  0.39 14.29  8.15 292 9999.0 999.0  16.1 999.0 99.0 99.00
2019 01 28 03 28 999 99.0 99.0  0.38 12.50  7.79 289 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 28 03 58 999 99.0 99.0  0.38 13.33  7.78 288 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 28 04 28 999 99.0 99.0  0.36 11.76  7.69 292 9999.0 999.0  16.0 999.0 99.0 99.00
2019 01 28 04 58 999 99.0 99.0  0.34 13.33  7.62 288 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 28 05 28 999 99.0 99.0  0.34 13.33  7.44 288 9999.0 999.0  15.8 999.0 99.0 99.00
2019 01 28 05 58 999 99.0 99.0  0.35 14.29  7.77 289 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 28 06 28 999 99.0 99.0  0.35 13.33  7.91 288 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 28 06 58 999 99.0 99.0  0.34 11.11  7.64 288 9999.0 999.0  15.7 999.0 99.0 99.00
2019 01 28 07 28 999 99.0 99.0  0.36 14.29  7.86 291 9999.0 999.0  15.6 999.0 99.0 99.00
